ts 	 trial # 	 led 	 alpha 	 gamma 	 theta 	 target_pos 	 center_pos 	 pointer_pt
164.47552447552445	2	False	17.178256475899232	23.549958696610187	15.940352200206428	[994.04498599  44.62037285]	[329.95656331 249.80336507]	[415.74108887 212.43548584]
164.5354645354645	2	False	17.17957605943452	23.59893931996271	15.975997416792445	[993.92953083  44.21662074]	[330.60685221 249.17974854]	[416.31640625 211.75736491]
164.59540459540457	2	False	17.13093403014385	23.42814193553202	15.966687378749063	[993.95971036  44.32206828]	[331.0116984  248.55334473]	[416.94930013 211.33585612]
164.65534465534463	2	False	17.073360249541633	23.4143588408403	15.940817880471824	[994.04347927  44.61509764]	[331.46154785 248.00520833]	[417.39900716 210.81231689]
164.7152847152847	2	False	17.155675580115844	23.153620080021913	16.061647242555974	[993.6510836   43.24676244]	[331.76564535 247.46352132]	[418.08699544 210.56974284]
164.77522477522476	2	False	17.082092454481412	23.04166024439369	16.027691830252685	[993.76164596  43.63120773]	[332.12091064 246.84269206]	[418.5337321  210.10925293]
164.83516483516482	2	False	17.064344827459124	22.79362731055375	16.044242600629147	[993.70778339  43.44381069]	[332.29974365 246.35976156]	[418.7980957  210.03104655]
164.89510489510488	2	False	17.142894123852177	22.530080501281397	16.15700983627138	[993.33935485  42.16741243]	[332.47304281 245.90836589]	[419.2417806  209.93446859]
164.95504495504494	2	False	17.10791907943084	22.225192717888234	16.145716622876837	[993.37636476  42.2952062 ]	[332.76806641 245.51534017]	[419.77677409 209.98307292]
165.014985014985	2	False	17.2497666868731	22.026518975524652	16.314717302560258	[992.81988756  40.38356272]	[332.98461914 245.15450033]	[420.08194987 209.93774414]
165.07492507492506	2	False	17.23256085926084	21.970187885294536	16.316419790550388	[992.814253    40.36431347]	[333.24359131 244.83612061]	[420.41235352 209.69010417]
165.13486513486512	2	False	17.269278294600163	21.849845052558827	16.37353924059465	[992.62487904  39.71858723]	[333.45556641 244.52884928]	[420.74621582 209.54654948]
165.19480519480518	2	False	17.144895785693443	21.774974163713612	16.2456619647452	[993.04795087  41.16448064]	[333.63724772 244.4818929 ]	[421.01505534 209.5970459 ]
165.25474525474525	2	False	17.20686398623886	21.793966459714223	16.308938140751028	[992.83901    40.4489063]	[333.84869385 244.41705322]	[421.12483724 209.53926595]
165.3146853146853	2	False	17.284796777899242	21.90681705676292	16.385763211566594	[992.58426804  39.58042173]	[334.03552246 244.39337158]	[421.18863932 209.36562093]
165.37462537462537	2	False	17.40963009752526	21.97609231626146	16.517272087902274	[992.14549962  38.09454849]	[334.23659261 244.2808431 ]	[421.27237956 209.17801921]
165.43456543456543	2	False	17.505959630386386	22.043839558350534	16.60862287699597	[991.83870854  37.06300215]	[334.42523193 244.30790202]	[421.49239095 209.07273356]
165.4945054945055	2	False	17.399711914156754	22.070098354783735	16.496753417593688	[992.21418299  38.32631547]	[334.5795695  244.30169678]	[421.65999349 209.01472982]
165.55444555444555	2	False	17.489147817346858	22.121358251100457	16.586607229860768	[991.91279596  37.31156127]	[334.62935384 244.30356852]	[421.77726237 208.89849854]
165.6143856143856	2	False	17.523780333847355	22.204106027541705	16.626293034735692	[991.77917554  36.8635247 ]	[334.65586344 244.2415568 ]	[421.72762044 208.72090658]
165.67432567432567	2	False	17.568263998292547	22.309243038427258	16.664884996218174	[991.64894045  36.42792603]	[334.66206868 244.32362874]	[421.6994222  208.63067627]
165.73426573426573	2	False	17.5667790676882	22.43889971251608	16.65568504054242	[991.68001388  36.53176064]	[334.72454834 244.39880371]	[421.62955729 208.53029378]
165.7942057942058	2	False	17.53648587473486	22.61890513941981	16.62324384303025	[991.78945304  36.89794554]	[334.65661621 244.43914795]	[421.33402507 208.34562174]
165.85414585414586	2	False	17.600695332060457	22.78093675130121	16.68848259687962	[991.56916182  36.16161632]	[334.4492391  244.50848389]	[421.06237793 208.15411377]
165.91408591408592	2	False	17.58862185123052	22.945150540003603	16.66508004298369	[991.64828148  36.42572471]	[334.33138021 244.68269857]	[420.95817057 208.03037516]
165.97402597402598	2	False	17.574222740579792	23.073722040979835	16.641538500168135	[991.7277622   36.69143422]	[334.21881104 244.82753499]	[420.7980957  207.96614583]
166.03396603396604	2	False	17.60503667726803	23.2365407044746	16.669768092806656	[991.6324407   36.37281536]	[334.0756429  244.91300456]	[420.50703939 207.8242391 ]
166.09390609390607	2	False	17.553304961538927	23.4120305601144	16.600435667004078	[991.86627143  37.15543334]	[333.92767334 245.1634318 ]	[420.26224772 207.8028361 ]
166.15384615384613	2	False	17.512577448842706	23.58311392006971	16.551007702200284	[992.03239399  37.7135441 ]	[333.70566813 245.32989502]	[419.91560872 207.71736654]
166.2137862137862	2	False	17.50842555032605	23.79544488717133	16.53583044009907	[992.08330666  37.88494532]	[333.54435221 245.51578776]	[419.57267253 207.60257975]
166.27372627372625	2	False	17.503286398781444	23.97093027158139	16.515644081812045	[992.15095217  38.1129366 ]	[333.44004313 245.73307292]	[419.39188639 207.53892008]
166.33366633366632	2	False	17.45219768912038	24.18256009248245	16.45908562946941	[992.34005455  38.75185289]	[333.32012939 245.82389323]	[418.96687826 207.38606771]
166.39360639360638	2	False	17.42575671427501	24.295019756042223	16.426782065383627	[992.44777805  39.11685589]	[333.31034342 245.89182536]	[418.85099284 207.29982503]
166.45354645354644	2	False	17.341490384818158	24.323705890872105	16.326236730117618	[992.78175171  40.25332111]	[333.33105469 246.0622762 ]	[419.00024414 207.36067708]
166.5134865134865	2	False	17.272283422201546	24.374528287782088	16.256087667902843	[993.01357909  41.04656312]	[333.40675863 246.03068034]	[419.03340658 207.25685628]
166.57342657342656	2	False	17.21850298796709	24.47484798498702	16.198416216698714	[993.20344314  41.69892114]	[333.51593018 246.02964274]	[419.00337728 207.13842773]
166.63336663336662	2	False	17.19072660058017	24.494295865338728	16.172545318247963	[993.28840109  41.99162516]	[333.581014   245.97823079]	[419.10550944 207.0351359 ]
166.69330669330668	2	False	17.0919337021016	24.501902753771454	16.073178476652892	[993.61348488  43.11622   ]	[333.79675293 245.89145915]	[419.29862467 206.94496663]
166.75324675324674	2	False	17.11594448373149	24.478654785758494	16.09301195376927	[993.54875443  42.8917075 ]	[334.0530599  245.87064616]	[419.5098877  206.98651123]
166.8131868131868	2	False	17.070061901276695	24.475578438290977	16.055269414773303	[993.67186785  43.3189676 ]	[334.24204508 245.69997152]	[419.58390299 206.87367757]
166.87312687312686	2	False	16.940765000457834	24.46801685265858	15.928830587679904	[994.08225087  44.7508931 ]	[334.37756348 245.58925374]	[419.83854167 206.72237142]
166.93306693306693	2	False	16.958924580208404	24.480571540345913	15.952584899144924	[994.00539249  44.48180541]	[334.57104492 245.46614583]	[420.00683594 206.58813477]
166.993006993007	2	False	16.968738670650428	24.389311219707857	15.964038520964364	[993.9682938   44.35207072]	[334.6685791  245.41874186]	[420.23034668 206.64770508]
167.05294705294705	2	False	16.98222101515714	24.31024477911246	15.980778514297647	[993.91402572  44.16247088]	[334.75614421 245.35534668]	[420.42891439 206.67635091]
167.1128871128871	2	False	16.884990452731763	24.29011679599627	15.888915813795036	[994.21114608  45.20311742]	[334.86149089 245.23262533]	[420.56640625 206.57533773]
167.17282717282717	2	False	16.97643472107422	24.332192111701712	15.989850878406857	[993.88459158  44.05972246]	[334.95461019 245.11033122]	[420.55570475 206.42423503]
167.23276723276723	2	False	16.96355685571621	24.302140406804952	15.979101118305659	[993.91946603  44.18146862]	[335.04250081 245.05411784]	[420.63541667 206.42574056]
167.2927072927073	2	False	16.93760014510022	24.240022648435044	15.96176194002978	[993.97566979  44.37785687]	[335.11535645 244.91941325]	[420.68990072 206.41088867]
167.35264735264735	2	False	17.012112642208677	24.201944466797332	16.03920549217822	[993.72418181  43.50084199]	[335.1552124  244.88942464]	[420.68200684 206.47068278]
167.4125874125874	2	False	17.08811365023955	24.162237372759435	16.120757654604635	[993.45807049  42.57766723]	[335.18001302 244.83203125]	[420.73091634 206.47365316]
167.47252747252747	2	False	17.071179538469295	24.164947586162896	16.105166007613782	[993.50904889  42.75413619]	[335.13960775 244.82375081]	[420.69278971 206.459493  ]
167.53246753246754	2	False	17.069939992365622	24.112563289216734	16.097923161825918	[993.53271374  42.83611669]	[335.19899495 244.87919108]	[420.85298665 206.56370036]
167.5924075924076	2	False	17.14898180145683	24.0376450240403	16.174767698710617	[993.28110816  41.96647958]	[335.25174967 244.90934245]	[420.98608398 206.69230143]
167.65234765234763	2	False	17.12589521966254	24.027656143879813	16.14984075634829	[993.36285215  42.24853674]	[335.2586263  244.92427572]	[421.00150553 206.72133382]
167.7122877122877	2	False	17.228968074557255	24.017844101055896	16.253670010375057	[993.02155161  41.07390692]	[335.27461751 244.93516032]	[421.02884928 206.74475098]
167.77222777222775	2	False	17.319921023148186	23.96270952837309	16.343612436572357	[992.72417872  40.05688141]	[335.26310221 244.97344971]	[421.07059733 206.85817464]
167.8321678321678	2	False	17.347699511973374	23.95214922466827	16.37194894764304	[992.63016021  39.73656268]	[335.28057861 244.96791585]	[421.05586751 206.88586426]
167.89210789210787	2	False	17.369681452745457	23.943521916969658	16.3950331749073	[992.55345132  39.47565067]	[335.27901204 244.96018473]	[421.11437988 206.86692301]
167.95204795204793	2	True	17.431359284096846	23.897243538930418	16.458125356132346	[992.34325977  38.76270229]	[335.29241943 244.95363363]	[421.19616699 206.91300456]
168.011988011988	2	True	17.52851171344789	23.87222740730755	16.555268337305165	[992.01809338  37.66542993]	[335.26837158 244.98516846]	[421.16312663 206.99334717]
168.07192807192806	2	True	17.592194604394095	23.868855591557555	16.622787127582225	[991.79099227  36.90310123]	[335.21848551 244.96925863]	[421.09672038 206.99078369]
168.13186813186812	2	True	17.620814911832	23.91247980479437	16.65924168447662	[991.66800307  36.49161825]	[335.2088623  244.88256836]	[421.01383464 206.85839844]
168.19180819180818	2	True	17.583558118100875	23.84469019317085	16.62675217608599	[991.77762781  36.85834172]	[335.17492676 244.82521566]	[421.06555176 206.88454183]
168.25174825174824	2	True	17.616063106152318	23.884665200820496	16.664839785731797	[991.64909319  36.42843628]	[335.16375732 244.76780192]	[420.98636882 206.78562419]
168.3116883116883	2	True	17.666068943970796	23.890606835324128	16.721589736051232	[991.45704852  35.78804256]	[335.15799967 244.69862874]	[421.03470866 206.68186442]
168.37162837162836	2	True	17.76620401011313	23.885590727981857	16.82538647119893	[991.10415455  34.61724367]	[335.16678874 244.67529297]	[421.0538737  206.66292318]
168.43156843156842	2	True	17.760042777249538	23.903488308412552	16.818677390730027	[991.12702857  34.69290093]	[335.19012451 244.67307536]	[421.03259277 206.64839681]
168.49150849150848	2	True	17.759611853802195	23.902199699874224	16.819796740367096	[991.12321287  34.68027801]	[335.24092611 244.63753255]	[421.07128906 206.62052409]
168.55144855144854	2	True	17.728419195195514	23.875516281129524	16.788649687732587	[991.22929683  35.03155147]	[335.28993734 244.61364746]	[421.13830566 206.63645426]
168.6113886113886	2	True	17.65467581996587	23.878231812507014	16.705389740983744	[991.5119348   35.97083169]	[335.39990234 244.67828369]	[421.28767904 206.67879232]
168.67132867132867	2	True	17.647238531559466	23.85557679835063	16.701942580288023	[991.52360726  36.00972898]	[335.42045085 244.62062581]	[421.35148112 206.64259847]
168.73126873126873	2	True	17.610254962330753	23.881008894418994	16.664729191747984	[991.64946682  36.42968447]	[335.4706014  244.59861247]	[421.37219238 206.58803304]
168.7912087912088	2	True	17.518960898215457	23.815986194148042	16.56874754863037	[991.97282749  37.51321997]	[335.53204346 244.61517334]	[421.57324219 206.65946452]
168.85114885114885	2	True	17.530080091773897	23.837222275425002	16.581609847962323	[991.92959993  37.36798623]	[335.60225423 244.57413737]	[421.60144043 206.5988973 ]
168.9110889110889	2	True	17.48801227437519	23.857252087543877	16.5365727921541	[992.08081747  37.87656141]	[335.68654378 244.57425944]	[421.67932129 206.56593831]
168.97102897102897	2	True	17.551838313149062	23.81430071974037	16.591258660559085	[991.89715085  37.25904372]	[335.85528564 244.64892578]	[421.86279297 206.71110026]
169.03096903096903	2	True	17.527586571678377	23.85575991726745	16.56691242405545	[991.97899231  37.53394194]	[335.99324544 244.60087077]	[421.80232747 206.67641195]
169.0909090909091	2	True	17.424940415710587	23.878899728010314	16.461402157200357	[992.33232166  38.72568042]	[336.12294515 244.57183838]	[421.92175293 206.61051432]
169.15084915084915	2	True	17.474129047892305	23.853369473428064	16.512543707576846	[992.16133457  38.14795535]	[336.1975708  244.53548177]	[421.94230143 206.64373779]
169.2107892107892	2	True	17.368646929859892	23.79242058246644	16.405495270428524	[992.51865115  39.35741188]	[336.2448527  244.51611328]	[422.12650553 206.67295329]
169.27072927072925	2	True	17.229827210699323	23.790493660559072	16.267706331238905	[992.97524905  40.91516026]	[336.31636556 244.44997152]	[422.15625    206.62866211]
169.3306693306693	2	True	17.290042322229095	23.766566605730134	16.336253498690382	[992.74856924  40.14007518]	[336.33333333 244.35536702]	[422.15808105 206.58349609]
169.39060939060937	2	True	17.153342296345667	23.735387527387825	16.203658821548856	[993.18621074  41.63961085]	[336.34151204 244.27183024]	[422.29691569 206.49825033]
169.45054945054943	2	True	17.10198319658186	23.746189578816153	16.155541865057515	[993.34416708  42.18402355]	[336.38293457 244.20776367]	[422.35518392 206.40745036]
169.5104895104895	2	True	17.02510887948023	23.702765539321163	16.080513120055	[993.58955589  43.03319014]	[336.37894694 244.16933187]	[422.38191732 206.43322754]
224.17582417582418	3	False	152.8859991760283	87.39537624562199	156.26410631876377	[-272.9021606   -41.70189532]	[316.48309326 261.09055583]	[320.60205078 172.0618693 ]
224.23576423576424	3	False	152.93237596830545	87.25963736526224	156.26917868603323	[-272.92621182  -41.64719168]	[316.50036621 260.56402588]	[320.83469645 171.45129395]
224.29570429570427	3	False	152.96139347497558	87.21037214602813	156.2754825833177	[-272.95609572  -41.57920347]	[316.71624756 260.38116455]	[321.13311768 171.15183512]
224.35564435564433	3	False	152.97304011298286	87.26142407108256	156.26912274002302	[-272.92594657  -41.64779505]	[316.74346924 260.15987142]	[321.08805339 170.77891032]
224.4155844155844	3	False	153.05330722228067	87.15023682900116	156.32009619868916	[-273.16737473  -41.09794691]	[316.76245117 259.80133057]	[321.28371175 170.3632609 ]
224.47552447552445	3	False	153.0586881738277	87.14765411309007	156.31501332559412	[-273.14332242  -41.15278525]	[316.75227865 259.65926107]	[321.27677409 170.23710124]
224.5354645354645	3	False	153.0280866456024	87.1877477940882	156.27322049917663	[-272.94537307  -41.60360067]	[316.76428223 259.51039632]	[321.22416178 170.12661743]
224.59540459540457	3	False	153.04498947160258	87.1542066261553	156.28903006187429	[-273.02029284  -41.43308133]	[316.73956299 259.48734538]	[321.25319417 170.07740275]
224.65534465534463	3	False	153.42168303363064	87.06959122362522	156.65661340538986	[-274.74895203  -37.4625889 ]	[316.77392578 259.4747111 ]	[321.42012533 170.0600179 ]
